gene_symbol,log_fc,t,p_value,adj_p_val,delta_mesor,mesor_p,mesor_FDR,rhythmic_SR_effect_amplitude,SR_effect_acrophase_h
PRPF40A,-0.02969242874419975,-1.4196982146178945,0.15644092550572863,0.2998540583920984,-0.02484507089403069,0.2434850355291032,0.4302837855722099,0.03076140833808348,11.786676982768563
RBM18,-0.01987547079310643,-1.2536487940478012,0.21067042141835857,0.3671373142723753,-0.01847085887557209,0.243492047533775,0.4302837855722099,0.01290246912356675,16.910109918549463
FOXP4,-0.02753387939462574,-0.8024014794959083,0.4227767380649412,0.5872495790163847,-0.03994272840433879,0.24351762198396945,0.4302900670213172,0.01845422120757202,11.763679730698865
LOC100128164,0.1234514920527868,1.7418077919513522,0.0822777070855222,0.1927490567038155,0.08463217532606668,0.2436234538744345,0.43039938241590464,0.12755469643668144,8.720387470692941
KCTD18,-0.03760358994104985,-1.296123517267531,0.19564813103199316,0.3483517201363261,-0.03407718815274075,0.24364010392471927,0.43039938241590464,0.04477588445750695,17.203573144362604
B3GALNT2,-0.04012093990848692,-1.948413038274479,0.05203439825475783,0.14009426512761405,-0.02486850557193085,0.24364556411057456,0.43039938241590464,0.01260015816160661,5.5432428660581
IVNS1ABP,-0.01221065049391363,-0.5936297076986649,0.5530809090793625,0.6972903047169404,-0.02459356919961637,0.24372396700620105,0.4304989640484655,0.02756685448505415,4.345152807134529
C7ORF13,-0.07365523257619597,-1.2702741894426963,0.2046936110109938,0.35996380964415314,-0.06781505654812622,0.24375046504439205,0.4305068544317123,0.08161983695232845,5.696646272296306
GMFG,-0.01799864476592969,-0.6752956865916185,0.4998613185487776,0.6543433573879422,-0.03155969534370527,0.24378426286984903,0.4305276349516241,0.0856294850802912,2.591434871978521
ZNF493,-0.01444977979642102,-0.7804580884556563,0.43556303788598305,0.5978742149009549,-0.02159595714931231,0.24384531625155284,0.43054324443664344,0.02700282417422372,11.928111773355775
FBP2,-0.1096693758391904,-1.385771265758809,0.1665556736022617,0.3129738992675283,-0.0926651277264181,0.24385028585966087,0.43054324443664344,0.1314009710854366,13.188794585784755
MRPL42P5,-0.06611324788579415,-2.4638863699922053,0.0141456391846653,0.05609170765169334,-0.03441304216613623,0.24386374302215277,0.43054324443664344,0.0734717644838265,13.013481934393988
MED13,-0.02487671417881529,-0.9374520948873212,0.34906740037794326,0.5182045180266952,-0.03096178876575461,0.24389847525353617,0.43054324443664344,0.0406631632210883,16.124376331690016
BTC,0.11089430713799986,1.502025404275402,0.13384561738183332,0.26924713210949647,0.08607398864304032,0.24390326574451884,0.43054324443664344,0.12191823291773662,5.039357686738138
ARSG,-0.02330665614949761,-1.231543573623345,0.21881206187690427,0.37709769862890113,-0.02206778072211632,0.2439511958028244,0.4305889546728382,0.03547953142930143,19.794075549739286
LYPD6B,0.09259028994595572,1.0873121214466177,0.27752548685883277,0.4429005823685102,0.0991688003410225,0.24403774614538049,0.4307001836810833,0.11561425922383542,16.961959234974294
SLC12A8,0.06706463508853891,1.0505858158208072,0.2940558794480499,0.461426639387645,0.07410637507798845,0.24405829455507064,0.4307001836810833,0.01908454891663244,5.3685742963338186
LILRB2,-0.03063952993441518,-1.2768709949783787,0.2023566845321917,0.35726888077733626,-0.02807534345085002,0.2441394133084728,0.43079749423129554,0.05293019840067423,19.76588208065568
GPR125,-0.05672461557664041,-1.320288744843809,0.1874611515202119,0.3380563272292784,-0.05044749357422994,0.24415752769109045,0.43079749423129554,0.10555486750961364,17.179230533403775
CRYBA1,0.05686256247472966,1.1490593284046855,0.25118861531494296,0.4133454089995201,0.05764671665398893,0.24423357277051128,0.4308023817180291,0.07844018642795986,15.54004541273904
ATP9B,-0.02299670772695002,-1.3893286898341468,0.16547248105639242,0.31175257928296995,-0.01946057879247526,0.244237433887974,0.4308023817180291,0.01434077744107874,15.067984018454974
COPZ2,0.04019267755807621,1.0000502629250356,0.317864768583919,0.4871745439475873,0.04705219487129167,0.244250183678029,0.4308023817180291,0.10614804121098996,22.98633337118532
DOHH,0.01937813962976102,1.0142967051899558,0.31102795902444214,0.4799650436149904,0.02243405367042985,0.24426502662649568,0.4308023817180291,0.03143941863937326,2.270032917276936
COL5A3,-0.03761836372705726,-0.6880771349452279,0.4917858815200296,0.6476952781960024,-0.06412399127935962,0.244275556973282,0.4308023817180291,0.02489075787569573,12.469690221954004
CORO2A,-0.02155370039415509,-1.1862044344840112,0.2362154033532003,0.3965384555381686,-0.02122532297866253,0.24429477688569728,0.4308023817180291,0.0350316982341833,11.476393207169552
TOR2A,0.0308240765274601,1.9240542912776144,0.05502645304817678,0.14585891467911322,0.01959612809416736,0.2443146202445729,0.4308023817180291,0.04215413396379679,23.39230264729552
LOC100505702,0.08374331017864381,2.220593262344806,0.02691398987022658,0.0883019268055906,0.04573356234473638,0.24439118948402477,0.4308744888027929,0.0604467903044994,17.96089598515748
RAB4A,0.00975554423691493,0.6790541866978297,0.4974793561722286,0.652213626230226,0.0170521532779747,0.24439961280846204,0.4308744888027929,0.03013130627503008,3.5168776153481067
LILRP2,0.03808586695694809,1.704754509478095,0.08898329210935231,0.2035200300776827,0.02684292981860354,0.24443960639733717,0.4309061207587158,0.0812136423494882,22.25075254582097
DERL1,-0.01728936422445466,-1.396000520993446,0.16345534733049785,0.3089053135575685,-0.01443871165880326,0.2447062502633673,0.4313372574775807,0.00937589741720933,20.594984365922585
FLJ39582,-0.04656944917808776,-1.6419642469981972,0.10134952618177442,0.2223249990029248,-0.03404603367328256,0.2447676997832324,0.4314066583804586,0.02346523590224409,9.051829365929738
RNF125,0.06605050118752336,1.3297021708679595,0.1843416086884591,0.3344368559447758,0.05803305346563497,0.24483249221384887,0.4314819381629528,0.08213475751942143,6.224080644145558
PAQR6,0.03779444530425894,1.5001113140147346,0.13434051106375391,0.2698548444384061,0.02972017856393627,0.24497695273396383,0.431679438365363,0.09724538201602924,0.8875241004206847
IL6ST,-0.02717586302072706,-1.3841107537305546,0.16706310710111733,0.31351005242129393,-0.02401086306805908,0.244988740160272,0.431679438365363,0.07750577153537218,15.233379320179692
ZC3H10,-0.01940713352395275,-1.589432206758345,0.11271891026590368,0.23897583004296663,-0.01426740777617115,0.24502187601744133,0.431698898138745,0.03171917250362784,2.1697962913633377
HIST1H4F,-8.895455229862852e-5,-0.00291079886876544,0.9976789104943764,0.998547612680322,0.03847601141052317,0.245150987422574,0.43184517154508334,0.06181686756876342,6.366858147245333
DPYD,-0.0164087606078218,-0.8715503112901802,0.3839540690638157,0.5512340359691442,-0.02218882209540195,0.245199164341452,0.43184517154508334,0.03211517236782698,18.712061799916853
CDC42EP4,0.04083151494792443,1.8102623137107112,0.07097310265821596,0.17361258515416478,0.0278685907392956,0.24521579684338285,0.43184517154508334,0.03726111338279143,21.149889135672527
CBWD5,-0.01939631996709748,-0.863059344236742,0.3885997728900987,0.5556584342196268,-0.02618724161418049,0.24522664488362553,0.43184517154508334,0.021617152850909,12.758531872921305
MLF1,-0.05081258428566932,-1.3242124852008643,0.1861561304707874,0.33660377029052063,-0.04470135979748799,0.24522673432784436,0.43184517154508334,0.02574979081785709,5.966146670043989
SERPINB3,0.06912880537547386,0.8218307653097346,0.4116417524183218,0.5769539150772074,0.09835275475359828,0.24524232493897227,0.43184517154508334,0.20944250973096165,18.115765296405502
PRELP,-0.02912859759166691,-0.84518840048691,0.3984891915885578,0.5649624387166805,-0.04015088428003606,0.2452595933579313,0.43184517154508334,0.08023316678335785,14.169190662050358
ALG13,-0.02766138499697266,-1.6592977995674467,0.09780587745932424,0.21686425183622543,-0.01976767390258244,0.2453337011424312,0.4319246901624864,0.04802146718735899,13.126009240581848
SERTAD1,0.0089336065555083,0.5946591111554005,0.5523931119959525,0.6967669636917705,0.0172705156065563,0.2453489617114579,0.4319246901624864,0.05660745978500262,3.0337879977882896
SEC61G,-0.0517501374312888,-1.8413293375724016,0.06628173106207247,0.1658825956306299,-0.03370356106704286,0.2454203166538795,0.4319997976722199,0.03407674465165168,4.3509626495010965
ATP6V0A4,0.09342010668862905,1.6583936763654723,0.09798822600821856,0.21705350947778895,0.06565120007285452,0.24544467957295155,0.4319997976722199,0.1785476467305725,8.24630438385674
SMCR8,0.02911382268495512,1.524167516125438,0.1282230961521231,0.2619010684549637,0.02261904713711656,0.2454579475745693,0.4319997976722199,0.03161215972830932,1.5467660538193937
ARL16,0.02147990821312968,0.9324186271751272,0.3516584921500405,0.5209034714299532,0.0266892516176804,0.2455019425385945,0.43201532961668737,0.07058696605387757,0.2824115851563284
SCG5,-0.01010341971720591,-0.13960266649966155,0.8890411747160797,0.9349237754346632,-0.08454234266015152,0.2455109889664456,0.43201532961668737,0.21110329164611535,10.535583372258843
GOLGA1,-0.01514589229158748,-0.997186750559729,0.31925079701967163,0.48856567540539375,-0.01769081005267183,0.24559301079627724,0.4321043934184999,0.01780744550959605,1.1703267050860902
BRMS1,0.01412674933262029,0.9828846210891083,0.3262328019728513,0.4956394948959328,0.01660468855778748,0.24562047732824632,0.4321043934184999,0.04697790724511636,0.04994446153708208
FLJ13197,-0.05096427612010105,-1.8248485623663084,0.0687374950497838,0.16993919417609124,-0.03517180152549068,0.2456398046650121,0.4321043934184999,0.10066637952484842,11.99719030774343
CABP2,-0.06137943672865563,-0.9218495829805072,0.3571388181144768,0.52626873122502,-0.077272236721261,0.2456655123710543,0.4321043934184999,0.20186027230854744,6.789234770687785
CASP4,-0.03535498947322673,-1.3231964434327703,0.18649341373186237,0.3369018949555627,-0.03099483772346007,0.24567216677137985,0.4321043934184999,0.02995898723165718,18.387816248243617
EIF1B,0.02444835907939586,0.943896134268276,0.34576799487207255,0.5153815703886475,0.03019271468175876,0.2457339461292189,0.43217415545955057,0.0472706268936544,12.13091530262404
KIAA0408,0.05714767348897423,1.4444259904599617,0.14936835721723363,0.29057312776326155,0.04645302753816967,0.24579488106237823,0.4322424199819955,0.0959537119156719,9.961680409239133
ELF2,-0.02405704077118565,-1.1289037183343194,0.259585946468679,0.42296080880050496,-0.02459914222025943,0.24588393499448608,0.43230924740386223,0.02286185523649654,9.988622377348884
GPRC5C,0.04932301549706892,1.4058891947575185,0.1604999422648659,0.30523886830148367,0.04125444735087209,0.2459132372599746,0.43230924740386223,0.07185701216950598,5.91517626323562
NOTCH2NL,-0.0730515519554559,-2.028647026315912,0.04312771775564683,0.12304843519683088,-0.04386488357972894,0.24592820211364588,0.43230924740386223,0.08276891435043277,14.337251795694458
TRERF1,-0.02092170589740354,-1.1629605436462005,0.24550902047518144,0.4071191250089546,-0.02084819558428365,0.2459367707156102,0.43230924740386223,0.01221450666999559,11.809919078116476
ACTL9,0.07869739163438563,1.3946893586790083,0.16385028296350915,0.30946911864471344,0.06562266344530394,0.24594349845907257,0.43230924740386223,0.0190651376966076,23.32459330756243
LARP4B,-0.0235873217061975,-1.3469499190436036,0.1787261738905365,0.3281180161588664,-0.02029017622168317,0.24599747164965985,0.4323461005044407,0.02735374437934952,1.4141234879071285
DOM3Z,0.03320590677284682,1.4016337265667114,0.16176675804408505,0.3067822417449016,0.02790907911461586,0.24600871457493864,0.4323461005044407,0.07224621067529828,23.870100218493015
FNDC3B,-0.02043020311847175,-0.8250702546460065,0.4098023238412871,0.5752645922724952,-0.0292145294737933,0.2460367507900076,0.4323564880564333,0.04644313862860583,19.875490507970945
SPATA16,0.13741665323138702,1.6562864933179966,0.09841427229916253,0.21766986926971535,0.09677779344719016,0.2461957516130706,0.43259699507877103,0.06730635807423906,8.496265491490632
HMGB2,-0.03384718707320361,-0.8676494922063341,0.38608409208161654,0.5532352602014277,-0.04529417679151404,0.2462437770379018,0.4326424786097499,0.02891111791792833,15.803249030370443
GZMA,-0.04969069028075902,-1.1977617178713975,0.23168855994950427,0.39140884844586,-0.04840111885987227,0.2463543161104765,0.4327977785772563,0.01810024302787389,7.940915724642656
FANCL,-0.03459403748663171,-1.4050655359585127,0.16074454924311632,0.30558839417687167,-0.02877456974633594,0.2463919372405784,0.4328249591530154,0.05934727301861666,11.310473880076971
C9ORF23,-0.03581106160042045,-2.137599398576573,0.03312885188631398,0.1015500448294122,-0.02023533787024789,0.24642268963168343,0.4328400699409192,0.02942214432835361,3.533613864985179
BEX4,0.02702972120621468,0.906120769209688,0.365393968346215,0.534435095453979,0.03504768624293032,0.24648714832625196,0.4329143776238801,0.06289502824024502,0.886411208986036
SFXN1,-0.03557732870237399,-1.0378152640882168,0.29995605975241835,0.4679729864092983,-0.03993426341910126,0.246541193607492,0.4329703841362453,0.11679247626813746,12.166754480827118
C1ORF127,-0.06532015902150631,-1.060066939057796,0.28972631488943573,0.4565759612301986,-0.07096982501138376,0.2466272292332367,0.4330825562946332,0.18292613138687516,18.701432755157203
OS9,-0.02493474884344256,-1.2192859728386212,0.2234232780658821,0.38227075358422224,-0.02360897479976847,0.24668133690889885,0.4331196923995203,0.01417534265229822,0.438145789768903
CDH13,0.08414106322303834,1.359366242887944,0.17476348245141793,0.3233741946241915,0.07185828553212674,0.24669270643296973,0.4331196923995203,0.07213934304029573,16.643121941661175
PLBD1,-0.02345259789284428,-0.8023214813732655,0.4228229482325704,0.5872495790163847,-0.03457353534392627,0.24684211118428231,0.4332984138986424,0.07099464820968186,18.21477338080628
VN1R2,0.05480298291481253,1.0422375936557384,0.29790397532085044,0.4657445861064676,0.06054708776455453,0.246844377069735,0.4332984138986424,0.12342309395253516,7.59277675294151
GRXCR1,-0.05947322645157756,-1.3746673980233846,0.16997107955284202,0.3173215692693308,-0.04964607115139469,0.24686102256453535,0.4332984138986424,0.13181824753996052,5.584028818556552
C14ORF23,0.01003101334329998,0.15655096250378622,0.8756743376915646,0.9268995193397036,0.07478095316259738,0.2469830774198804,0.43347371257965533,0.1853143053117274,21.30750321242633
SPN,-0.03242485322482344,-1.442043025898874,0.1500390756231403,0.2914716747938945,-0.02614355942727619,0.24701591153793828,0.4334924047923531,0.0334458472550302,10.847964767621312
MYEF2,-0.07981575911260538,-1.354646602310204,0.17626193815188315,0.32502269696669517,-0.06917986763477292,0.2470544439550388,0.4335210927914343,0.06890928117109835,11.858205803956276
IL13RA2,-0.06050763851707444,-1.1281296132988303,0.2599123029142551,0.423280799337233,-0.06196610393768406,0.2470997304296268,0.4335616263199549,0.1198975066024356,8.343313181919383
PCOLCE,-0.03401343334686106,-1.475366574906363,0.1408668750752324,0.2791198140179595,-0.02659936769028138,0.2471748072414479,0.43363101416850774,0.06743968965372768,21.350410144584316
HOXC9,0.12795845787754034,1.5206790989843018,0.1290964707582326,0.26267681671205984,0.09845059691192912,0.24719740210665597,0.43363101416850774,0.0694793919226241,22.87283004990587
HEYL,-0.09584243607098264,-1.455307475863479,0.14633476390318126,0.286525813770748,-0.07603094249346899,0.24720584912937804,0.43363101416850774,0.19045195758481692,3.645308897148527
LOC100290497,0.02747013303670357,0.7715668548936241,0.44080698355777503,0.602827998159597,0.04164626712274839,0.24724576084323727,0.43366209609888695,0.04512752924447045,1.5116149276849458
SORCS1,0.05625200315407755,0.761663914794224,0.44669014834254395,0.6082768075792091,0.08535403948061406,0.24735919837545503,0.43381027348574747,0.21386421767083172,3.1036082449147906
ZNF99,0.05951127254207494,1.4594519898258156,0.1451918582727133,0.28483024821876224,0.0471285818285429,0.2473746419042876,0.43381027348574747,0.0770420261858136,12.96786626310535
BBS4,-0.03191750626627146,-2.087996755917622,0.03740293639917864,0.11090907134694232,-0.01917411446541909,0.24769715544329363,0.4343368731620066,0.02616923103700167,12.98002981413629
RGS16,0.0210156621016937,0.8347979264006772,0.4043083666708073,0.5702204714446045,0.02922376549012215,0.24773042963933453,0.4343562427619772,0.02172854815122501,20.254672111306036
UNC5C,0.04113624595923068,1.297469266054034,0.1951853956598107,0.34784476211476156,0.03666019789813579,0.24777256802003852,0.434391149441914,0.02611773951088797,7.955315684465003
ND6,0.06236750978202057,1.3207293471606567,0.18731427192089267,0.3378849983943657,0.05457299431400184,0.2478281451420768,0.4344496083449648,0.10817599512754215,3.0338381087536135
SIM1,-0.01437936331847253,-0.5030740381872636,0.6151772007858416,0.7458250336932624,-0.0342561180975497,0.24788816156916135,0.4345158382869558,0.03127083912594029,4.068361544003393
CD8B,0.01544084705548758,0.5864904989454174,0.5578625405084667,0.7011584553407542,0.03159127262708545,0.248010841633172,0.4346898460024695,0.01145287852317437,15.067428589298531
OTUB2,-0.04857893025952536,-1.518338433853935,0.12968508457139258,0.263510059021481,-0.03735317502990029,0.24803192175055191,0.4346898460024695,0.05446905479261237,7.189658606957847
LRRC6,-0.03453086885987341,-0.8762656477330999,0.3813889402345674,0.5489443782466746,-0.04635060225192664,0.24816200736013025,0.4348788257397817,0.03276895214850876,0.02036587895616183
ALKBH2,-0.04222743798018331,-2.098941726117091,0.03642137073865556,0.10892409023631287,-0.02495620956547661,0.24820636018602232,0.43491754702251273,0.02440971623773529,16.06632658492266
SBDS,-0.03775158286970741,-1.3666394897253873,0.17247298820448842,0.320614028015973,-0.03240608947009202,0.24823781874131592,0.4349219561112537,0.03099184756355357,10.396595674045336
TSPYL2,0.02328450419099727,1.0403712963445084,0.2987688385534001,0.46661140298689185,0.02580624483633516,0.24825339022900175,0.4349219561112537,0.02663861725267523,18.898257293866973
TFPT,0.01069750525559242,0.672072401573365,0.5019089151903827,0.6557219750221079,0.01816840740907104,0.24829070648131532,0.4349483366518496,0.0554944134779697,0.568746984767298
HMGXB4,-0.02849056875171406,-0.9193208376079284,0.3584579996048113,0.5274966315443647,-0.03588605391923356,0.2483283358597856,0.4349542448833404,0.05157035396501765,7.472957579769507
CD59,0.03820228910842883,1.8019228903846576,0.07227792935860357,0.17584254719765993,0.0248242490567546,0.24833859629309804,0.4349542448833404,0.0075078371928524,17.679604447689083
C19ORF2,-0.04863401501078699,-2.2652486303305452,0.02400849944119956,0.08129441822569411,-0.02742302243500134,0.2484213109578402,0.4350601216550597,0.03553810368014362,12.97138489863014
GOLGA8A,-0.03855891644426904,-1.9485573012697783,0.05201709318285597,0.14009426512761405,-0.02416520449945036,0.24868477385730636,0.43548249538001826,0.01622839621758673,10.955868800920918
CLSPN,-0.11884618571684318,-1.394043131816561,0.1640451984663389,0.3097803656001863,-0.09832963834132592,0.24876072303141997,0.4355764595660374,0.2841937380814068,19.324812818818295
CHCHD8,0.02732696975995061,0.8796396970863164,0.37955996228118277,0.5470557031226282,0.03578219970411812,0.2488177057536697,0.4356371999043509,0.02608196256627437,18.32527312529989
SOX8,0.03469156725997455,0.95670758520217,0.33926787616746434,0.5087195801249556,0.04198513274375135,0.24890146391964732,0.435715831471868,0.0324028622603641,3.599700972307128
YARS2,-0.02685584718074945,-1.5954735156036104,0.11136216721600434,0.2368961582373112,-0.01986539352887922,0.2489072118479332,0.435715831471868,0.04235099545141351,13.400564057620237
MXRA8,-0.05846554332413343,-1.6799328564530511,0.09371757600094444,0.21059511874821243,-0.04058186391015494,0.24894758722849117,0.4357474742056562,0.0105223213527976,19.596220111618585
RPRD1A,-0.02365186054261137,-1.262877305195007,0.2073373222869662,0.3629848534025876,-0.02155143398609956,0.24903917562815156,0.435842266385532,0.00572845325185256,1.6598623966367216
C14ORF129,-0.03169234253590214,-0.6989303639824155,0.4849842659244541,0.6419255743966559,-0.0520726605986922,0.24906583463148416,0.435842266385532,0.09628773164131398,15.589950763047002
ABCB4,-0.07252841078628532,-2.079959065957785,0.03813808286651773,0.11264454009894544,-0.04313228211955458,0.24906865507022335,0.435842266385532,0.09968516618010775,15.488515719828488
GKAP1,-0.04200260587585919,-1.1816726945328846,0.23800745327883793,0.39858958286666446,-0.04124318727811853,0.2491166347862746,0.43588719200918624,0.01014044577509757,6.932290663030807
RG9MTD1,-0.0478216797441561,-1.307462687914586,0.19177433550606027,0.34339432696086536,-0.04264743393158801,0.2491862378306087,0.4359013181160173,0.05496772807063802,12.874801787481466
HSD11B1L,-0.01172457253879386,-0.8538869963524421,0.3936566973838871,0.5603471389553131,-0.01606625936028697,0.24920862854206025,0.4359013181160173,0.0398108752666477,0.7830840177196521
EDN3,0.08430457311024243,1.4666464856645414,0.14322418879202148,0.2821883316379201,0.06685904136427946,0.24921071873216877,0.4359013181160173,0.04179044921845695,15.168400577993394
BEGAIN,-0.04252861293275272,-1.162183797046383,0.24582397043461351,0.40753764369752976,-0.04232547787455337,0.2492139361338798,0.4359013181160173,0.04284286313893728,13.984368449626372
COG5,-0.03456108614988179,-1.7410091820202838,0.08241776987612653,0.1929466444410433,-0.02334273875770562,0.24924060224718483,0.4359089419593878,0.05678854931516201,14.261442652892857
BYSL,-0.03641444727625737,-1.732725926764398,0.08388198485552524,0.19518193213405796,-0.02483386989164157,0.24933891044092352,0.4360418515237235,0.0258761027893263,12.56582584109108
MCTP1,0.03500807946183176,1.449100564380249,0.14805930722381197,0.2888046930879917,0.02841244846475686,0.2493618248453783,0.436042901056245,0.0725301361198478,21.69481830242817
PROS1,-0.03322238496270848,-0.8222686819988476,0.4113928100367803,0.5767290982802729,-0.0469296324049385,0.2495071097576284,0.4362579126497689,0.03958111570824017,13.432685038477516
TMEM138,0.03053518047257255,1.608696544232124,0.10843771590257668,0.2326103332637458,0.02209733769258335,0.24955540902497575,0.4363033235892504,0.03296924937611528,19.0939696616053
KCNAB1,-0.04469737600260589,-1.3161269555215889,0.18885274139292169,0.33971936109353607,-0.03952346618581397,0.24959636642251537,0.436329615665754,0.04368167165802954,18.660453388871684
MAN2C1,0.01345369901682469,0.93233780895185,0.3517001946466183,0.5209257563548524,0.01652838340066855,0.24961636727855288,0.436329615665754,0.04412997808809481,21.278342673984756
MOBKL3,-0.02286200625174132,-0.8028355005598253,0.4225260816023788,0.5871016420933154,-0.03270783744214571,0.24965333847861615,0.436329615665754,0.03998419755608892,16.32980581172352
GH2,0.03356856727841828,1.0795828324466314,0.28095054702803934,0.4465637416198891,0.03607923141966589,0.24965976320345917,0.436329615665754,0.04113218917527864,17.181479329762862
LOC100128003,0.05653096068903748,1.3217782925206354,0.18696493772639633,0.3374105881152116,0.04923092029292095,0.24978920814419425,0.43648562722898526,0.06967523781873707,8.673092597468765
IRF2BP1,0.10244739843029324,1.6251265429270043,0.10488934161532316,0.2273854250128592,0.07485062446137233,0.24979370397122672,0.43648562722898526,0.03285444225971209,13.659982274160852
RIBC1,0.04603772800806606,1.3753437752005755,0.16976153921674875,0.31711215350678595,0.03877571018664649,0.2498403081491582,0.4365280276772801,0.03529257208185125,18.41549674361592
TMEM176B,0.0633833407611108,1.3972841107403111,0.1630694148652253,0.3084145795471707,0.05266160070769291,0.2499090870700023,0.43660916141572775,0.04562299662961136,18.38484801532512
PMS2P1,-0.03120814061222362,-1.9997784027090215,0.04617087697522466,0.1289261370352765,-0.01904238406800801,0.25003171692241105,0.43678435369040175,0.0393910099496565,13.632569715071815
LOC100190939,0.02242123942705178,1.293412008884056,0.19658293271831,0.3495339110172818,0.02010360120031653,0.25022444348732353,0.43708195675210415,0.02685605541782897,10.505987179554584
RNMTL1,0.02050096818813764,1.2174627570632637,0.22411507466064445,0.3828510074257936,0.01927383009647877,0.2502613110942059,0.4370915334738269,0.02838487881639478,1.8219462475449584
CABP4,0.02587091643976782,1.0914862963733023,0.2756877125003194,0.4408882551738066,0.02739731318041855,0.25027466189236214,0.4370915334738269,0.05381362766975771,5.959802427193906
MMAB,-0.03839677917393018,-1.858346521530542,0.06382261523198804,0.16151818846439592,-0.02433666747835758,0.2503658336851104,0.4371723553904518,0.01291834564032282,2.054979712903781
PSMA3,-0.04485430051078695,-1.2167058844070353,0.2244027115608639,0.3832083707603637,-0.0426715016022119,0.2503677322258817,0.4371723553904518,0.05841344732408105,11.663571327256577
LOC389199,0.04613671873469933,0.9858288158135544,0.3247874256278228,0.4939428036573496,0.053987061422924,0.2503880559607971,0.4371723553904518,0.02014494163399595,21.502139127349032
GPR31,0.0722829856476915,1.7717985276335786,0.07715650479225843,0.18402480900104015,0.04761606184582747,0.25042106697410466,0.43719092912900737,0.02131224007971035,13.739543472722191
RNF25,0.02163951169567755,0.9297617025396292,0.3530311217091492,0.5221315017761688,0.02661941743000184,0.2504812488990568,0.437256930921607,0.09433725271468492,2.3542576778421864
CENPB,0.02691267522023034,0.8761859502217821,0.3814322075550559,0.5489443782466746,0.03556672339552173,0.25050989910646015,0.4372678819508118,0.02917133656906388,0.9634906592579048
SULT1A4,-0.02013434487138371,-1.013787607759463,0.3112705828122756,0.4801114164059159,-0.02307803428560325,0.25054011340937504,0.4372795850566597,0.06996183729152716,23.037956974490474
ECE2,-0.01894006220649581,-0.6171933987876393,0.5374432288120168,0.6845958508339284,-0.03558591284213588,0.2505613588802732,0.4372795850566597,0.02822579065446013,8.864322293983083
YSK4,0.05204750560150726,1.293374708762301,0.196595814913774,0.3495339110172818,0.04619104406960563,0.2506290414200994,0.43732014258429514,0.05327019598702549,7.607624910822145
SLC9A10,0.05678635700784195,1.0324590977378292,0.3024541087799256,0.47048684442513344,0.06318561313454975,0.2506293575969255,0.43732014258429514,0.0673395557335649,11.585815946842873
TAF9,-0.035881264488662,-1.1050628508942524,0.2697680422827897,0.43450800921732624,-0.03737284312507701,0.2508793221277223,0.43771721729444835,0.03761364471881755,13.897816320669197
SLC16A14,-0.0566410004712353,-1.1487453619626578,0.25131794589618567,0.41352340693477296,-0.05680169161123333,0.250926765620783,0.4377609076864315,0.04223202265054435,17.13522672692097
TMEM59,-0.02050952872708258,-0.9436239354433498,0.34590695837150354,0.5154971401676565,-0.02494044675772147,0.2509883616585128,0.43782927826896967,0.02264590935368043,20.49774664482898
CTSA,-0.0148584493411325,-0.7176366290491952,0.4733822402536072,0.6314671552184954,-0.02399450258790219,0.2510291761685742,0.43786138815586073,0.02119535972874764,20.439574009272917
BATF,-0.04134462840215722,-1.5385052684608416,0.12468176735787637,0.2566529459538883,-0.0315489421512834,0.2510872709344218,0.4378692484334615,0.05016118959729002,7.158821907785697
MBP,-0.03741066118045962,-1.426748058460384,0.1543990576444081,0.2972582722028578,-0.03043686273095308,0.2510988899996689,0.4378692484334615,0.02184525043839263,2.936770495647694
HPGDS,-0.07803585685513471,-1.1756819123379587,0.24039122919620165,0.40132293974566224,-0.07653650606871308,0.2511009056826861,0.4378692484334615,0.0555385541884188,23.222394243924896
LEPREL1,-0.03756433297787508,-1.1490945232353058,0.25117412059503325,0.4133454089995201,-0.03768916293561632,0.2511597575735208,0.437932794034458,0.05545137478759057,9.15177147363426
KCTD20,-0.01571739553834777,-0.99549097557294,0.3200734730701406,0.489478458073534,-0.01816867488124083,0.2511900464823573,0.4379465291141813,0.02585632061347238,0.22567123253172852
MYH7,-0.07821243032888953,-1.2454321554021706,0.2136706481190637,0.3709331720576984,-0.07196840998348211,0.2512333297563918,0.43798291522612653,0.07220493286377375,19.011356810678013
LRRC31,0.0081641191424321,0.15922732802482423,0.8735666825313562,0.925574285275998,0.05885348700310405,0.25127091812428876,0.4380093676241504,0.1594578980157537,23.537908213854045
RASGRF1,-0.05070401094337996,-1.1917626542929851,0.2340305418750954,0.3941046896571216,-0.04904754592198789,0.2513091067085583,0.4380368614924573,0.09008180112999128,9.49225273214467
SORBS2,0.03650712875361976,0.931496346515166,0.35213457905561785,0.5213320561653025,0.04522088710900437,0.25144023378015584,0.4382263296733878,0.03097986892006326,19.61028209059604
LOC100293561,0.03593469102334797,1.017619377906446,0.3094475279223545,0.47809251606030434,0.04033210195102375,0.2514694104724062,0.43823809418008464,0.1263653122928577,18.56374224268398
MUC15,-0.05263052156654643,-1.252522991594413,0.21107967951336995,0.3676538031349284,-0.04779297799090495,0.2515262346869564,0.4382980338878023,0.11567373893948348,18.81284331963359
CCNL2,0.01470593050628793,0.99770835026201,0.3189980314267453,0.488330633146105,0.01710322792271084,0.2515599166119824,0.4383176398140658,0.04458803192580891,0.8710846141464156
